ID,Information type,affected_individuals_and_help,caution_advice_and_crisis_updates,emotional_support_and_prayers,infrastructure_and_utilities_damage,irrelevant,opinions_and_criticism
[1061661920741261313],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061662084000210944],affected_individuals_and_help,1,0,0,0,0,0
[1061662094284742662],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061662262618918913],opinions_and_criticism,0,0,0,0,0,1
[1061662334433849345],opinions_and_criticism,0,0,0,0,0,1
[1061662851704807427],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061663127316643840],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061663569610182657],affected_individuals_and_help,1,0,0,0,0,0
[1061663722207358976],affected_individuals_and_help,1,0,0,0,0,0
[1061664744531206145],irrelevant,0,0,0,0,1,0
[1061664986009911300],opinions_and_criticism,0,0,0,0,0,1
[1061665448880676865],opinions_and_criticism,0,0,0,0,0,1
[1061665781497376768],emotional_support_and_prayers,0,0,1,0,0,0
[1061665865144377344],emotional_support_and_prayers,0,0,1,0,0,0
[1061666100499353601],affected_individuals_and_help,1,0,0,0,0,0
[1061666324810813442],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061666439222968320],opinions_and_criticism,0,0,0,0,0,1
[1061666606806454274],opinions_and_criticism,0,0,0,0,0,1
[1061666862331772928],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061668944644198400],opinions_and_criticism,0,0,0,0,0,1
[1061668954618388480],emotional_support_and_prayers,0,0,1,0,0,0
[1061670048434139139],opinions_and_criticism,0,0,0,0,0,1
[1061670445521530880],opinions_and_criticism,0,0,0,0,0,1
[1061670463838011395],emotional_support_and_prayers,0,0,1,0,0,0
[1061671250823704576],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061671255521275906],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061671302975635460],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061672573317140482],affected_individuals_and_help,1,0,0,0,0,0
[1061672684407451650],opinions_and_criticism,0,0,0,0,0,1
[1061673167327059969],opinions_and_criticism,0,0,0,0,0,1
[1061673791393316865],opinions_and_criticism,0,0,0,0,0,1
[1061674461290737664],opinions_and_criticism,0,0,0,0,0,1
[1061675355868745728],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061675402102534146],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061675562035568640],affected_individuals_and_help,1,0,0,0,0,0
[1061675562396192775],affected_individuals_and_help,1,0,0,0,0,0
[1061676092208099329],emotional_support_and_prayers,0,0,1,0,0,0
[1061676117017419777],opinions_and_criticism,0,0,0,0,0,1
[1061676202212188162],opinions_and_criticism,0,0,0,0,0,1
[1061677210711613441],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061677482976403458],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061677628954947584],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061677880650973184],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061678283140538370],opinions_and_criticism,0,0,0,0,0,1
[1061678304174972930],opinions_and_criticism,0,0,0,0,0,1
[1061678464107982848],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061678580294447106],affected_individuals_and_help,1,0,0,0,0,0
[1061678911623516160],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061679087993999361],opinions_and_criticism,0,0,0,0,0,1
[1061679255984193536],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061679830163431425],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061679911033884672],opinions_and_criticism,0,0,0,0,0,1
[1061680037487935489],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061680047793131520],emotional_support_and_prayers,0,0,1,0,0,0
[1061680203146125314],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061680289662021642],affected_individuals_and_help,1,0,0,0,0,0
[1061680520784961536],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061680803036442631],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061681029637902339],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061681357812830208],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061681733127548928],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061682085302333446],irrelevant,0,0,0,0,1,0
[1061682235395530763],affected_individuals_and_help,1,0,0,0,0,0
[1061682381508263937],opinions_and_criticism,0,0,0,0,0,1
[1061682626296193025],affected_individuals_and_help,1,0,0,0,0,0
[1061682798069776385],opinions_and_criticism,0,0,0,0,0,1
[1061682863928688641],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061683324530368513],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061683391224078336],irrelevant,0,0,0,0,1,0
[1061683727934341120],irrelevant,0,0,0,0,1,0
[1061683798440579077],opinions_and_criticism,0,0,0,0,0,1
[1061683920486436865],affected_individuals_and_help,1,0,0,0,0,0
[1061684091735683073],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061684191107137537],affected_individuals_and_help,1,0,0,0,0,0
[1061684272375971840],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061684401241837568],affected_individuals_and_help,1,0,0,0,0,0
[1061684459005722627],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061684504752992256],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061684917103456256],irrelevant,0,0,0,0,1,0
[1061685143650353152],opinions_and_criticism,0,0,0,0,0,1
[1061685231743311873],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061686031613857797],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061686230709137409],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061686700630523905],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061686987651014657],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061687156400361473],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061687922653564930],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061688018354999297],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061688040584810496],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061688300195536896],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061688554940743681],affected_individuals_and_help,1,0,0,0,0,0
[1061688713162432514],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061688778140594177],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061688813834117130],opinions_and_criticism,0,0,0,0,0,1
[1061688923427090433],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061688944591540225],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061688994042404865],opinions_and_criticism,0,0,0,0,0,1
[1061689147205791744],opinions_and_criticism,0,0,0,0,0,1
[1061689210271342598],opinions_and_criticism,0,0,0,0,0,1
[1061690598825095168],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061691351195140097],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061691642858610689],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061691889009807360],opinions_and_criticism,0,0,0,0,0,1
[1061691995721289730],opinions_and_criticism,0,0,0,0,0,1
[1061692293005131778],emotional_support_and_prayers,0,0,1,0,0,0
[1061692427436785665],opinions_and_criticism,0,0,0,0,0,1
[1061692694827802624],opinions_and_criticism,0,0,0,0,0,1
[1061692885299613696],infrastructure_and_utilities_damage opinions_and_criticism,0,0,0,1,0,1
[1061693391451406336],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061693633940914177],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061693666572537856],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061694729790853121],opinions_and_criticism,0,0,0,0,0,1
[1061694872988594176],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061694972926267394],emotional_support_and_prayers,0,0,1,0,0,0
[1061695188081491971],opinions_and_criticism,0,0,0,0,0,1
[1061696085654147073],irrelevant,0,0,0,0,1,0
[1061696650656337922],opinions_and_criticism,0,0,0,0,0,1
[1061696809028980742],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061697018542854144],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061697098645692417],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061697828588867584],opinions_and_criticism,0,0,0,0,0,1
[1061697911032070145],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061698081295605761],affected_individuals_and_help,1,0,0,0,0,0
[1061698556111798273],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061698630850134016],irrelevant,0,0,0,0,1,0
[1061698842838622208],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061699020006088704],opinions_and_criticism,0,0,0,0,0,1
[1061699121751441417],opinions_and_criticism,0,0,0,0,0,1
[1061699596282482689],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061699839505940480],irrelevant,0,0,0,0,1,0
[1061700458094493697],opinions_and_criticism,0,0,0,0,0,1
[1061700512008097793],opinions_and_criticism,0,0,0,0,0,1
[1061700655486779396],opinions_and_criticism,0,0,0,0,0,1
[1061700667952320512],opinions_and_criticism,0,0,0,0,0,1
[1061701496109232128],opinions_and_criticism,0,0,0,0,0,1
[1061701533727944706],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061702496622702592],irrelevant,0,0,0,0,1,0
[1061702696053456896],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061702811702960128],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061703037385928705],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061703439703572481],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061703485622808576],opinions_and_criticism,0,0,0,0,0,1
[1061703600693481474],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061704199531085825],opinions_and_criticism,0,0,0,0,0,1
[1061704402749284352],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061704583452524545],emotional_support_and_prayers,0,0,1,0,0,0
[1061705314456821761],emotional_support_and_prayers,0,0,1,0,0,0
[1061705832667275264],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061705921745829888],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061706033717039111],opinions_and_criticism,0,0,0,0,0,1
[1061706666251612162],affected_individuals_and_help,1,0,0,0,0,0
[1061706832538931200],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061706882123993088],emotional_support_and_prayers,0,0,1,0,0,0
[1061706989871554560],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061707532828315650],opinions_and_criticism,0,0,0,0,0,1
[1061707583000580099],opinions_and_criticism,0,0,0,0,0,1
[1061708046815150080],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061708855468539905],emotional_support_and_prayers,0,0,1,0,0,0
[1061709304355606530],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061709427269685254],opinions_and_criticism,0,0,0,0,0,1
[1061709676675559427],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061710608205266944],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061710714103087109],irrelevant,0,0,0,0,1,0
[1061711143104864258],irrelevant,0,0,0,0,1,0
[1061711630415921157],opinions_and_criticism,0,0,0,0,0,1
[1061711831029501952],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061711954371325953],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061712067579858946],opinions_and_criticism,0,0,0,0,0,1
[1061712204502843392],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061712582279610373],opinions_and_criticism,0,0,0,0,0,1
[1061712707752247298],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061713340035223552],opinions_and_criticism,0,0,0,0,0,1
[1061713752133910530],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061713926126092291],irrelevant,0,0,0,0,1,0
[1061714399767990272],opinions_and_criticism,0,0,0,0,0,1
[1061715717110804483],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061716196213563393],affected_individuals_and_help,1,0,0,0,0,0
[1061717091554869248],emotional_support_and_prayers,0,0,1,0,0,0
[1061717284333502466],opinions_and_criticism,0,0,0,0,0,1
[1061717297834979328],emotional_support_and_prayers,0,0,1,0,0,0
[1061717645152710658],irrelevant,0,0,0,0,1,0
[1061718612669616129],opinions_and_criticism,0,0,0,0,0,1
[1061718632265342976],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061718833470361601],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061719051410513920],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061719604228186112],affected_individuals_and_help,1,0,0,0,0,0
[1061720110497447937],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061720309701713920],opinions_and_criticism,0,0,0,0,0,1
[1061720340555096064],opinions_and_criticism,0,0,0,0,0,1
[1061720666683121669],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061720788456357890],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061721196906065925],opinions_and_criticism,0,0,0,0,0,1
[1061721302623547392],irrelevant,0,0,0,0,1,0
[1061721326937931776],opinions_and_criticism,0,0,0,0,0,1
[1061721396399751168],opinions_and_criticism,0,0,0,0,0,1
[1061721694035947520],affected_individuals_and_help,1,0,0,0,0,0
[1061721712922910720],irrelevant,0,0,0,0,1,0
[1061721820267794435],opinions_and_criticism,0,0,0,0,0,1
[1061722002766082049],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061722029827735552],opinions_and_criticism,0,0,0,0,0,1
[1061722176167034880],opinions_and_criticism,0,0,0,0,0,1
[1061722254432714752],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061722607962206208],opinions_and_criticism,0,0,0,0,0,1
[1061722749150945280],opinions_and_criticism,0,0,0,0,0,1
[1061723036192268289],opinions_and_criticism,0,0,0,0,0,1
[1061723691460030464],opinions_and_criticism,0,0,0,0,0,1
[1061724342453747712],opinions_and_criticism,0,0,0,0,0,1
[1061724943665324032],opinions_and_criticism,0,0,0,0,0,1
[1061725400378814464],opinions_and_criticism,0,0,0,0,0,1
[1061725543052263429],emotional_support_and_prayers,0,0,1,0,0,0
[1061725736829181955],emotional_support_and_prayers,0,0,1,0,0,0
[1061726038978387973],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061726449177108481],opinions_and_criticism,0,0,0,0,0,1
[1061726554831630336],opinions_and_criticism,0,0,0,0,0,1
[1061726856674766848],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061728003338715136],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061728193068105728],opinions_and_criticism,0,0,0,0,0,1
[1061728454457069568],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061728472282918912],opinions_and_criticism,0,0,0,0,0,1
[1061728490364506127],emotional_support_and_prayers,0,0,1,0,0,0
[1061728892883558404],affected_individuals_and_help,1,0,0,0,0,0
[1061729158559137793],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061729950330486784],affected_individuals_and_help,1,0,0,0,0,0
[1061730142412828672],irrelevant,0,0,0,0,1,0
[1061730512534941696],emotional_support_and_prayers,0,0,1,0,0,0
[1061730847013982209],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061730895156203520],opinions_and_criticism,0,0,0,0,0,1
[1061731199733952513],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061731239676334080],opinions_and_criticism,0,0,0,0,0,1
[1061731387672268801],opinions_and_criticism,0,0,0,0,0,1
[1061731672662523904],opinions_and_criticism,0,0,0,0,0,1
[1061732709540810752],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061732867821178880],opinions_and_criticism,0,0,0,0,0,1
[1061732968790740992],opinions_and_criticism,0,0,0,0,0,1
[1061733023694110720],irrelevant,0,0,0,0,1,0
[1061733034834255872],affected_individuals_and_help,1,0,0,0,0,0
[1061735191557931009],opinions_and_criticism,0,0,0,0,0,1
[1061736545198227456],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061737409170337792],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061737890202443776],opinions_and_criticism,0,0,0,0,0,1
[1061737910632890369],irrelevant,0,0,0,0,1,0
[1061738177587830784],emotional_support_and_prayers,0,0,1,0,0,0
[1061738832020824066],affected_individuals_and_help,1,0,0,0,0,0
[1061741805157396483],opinions_and_criticism,0,0,0,0,0,1
[1061742618550456320],opinions_and_criticism,0,0,0,0,0,1
[1061744615584399360],irrelevant,0,0,0,0,1,0
[1061747774549643264],caution_advice_and_crisis_updates opinions_and_criticism,0,1,0,0,0,1
[1061748015441027072],emotional_support_and_prayers,0,0,1,0,0,0
[1061752416553652225],irrelevant,0,0,0,0,1,0
[1061755370157367296],opinions_and_criticism,0,0,0,0,0,1
[1061760013419601921],opinions_and_criticism,0,0,0,0,0,1
[1061765143443447808],opinions_and_criticism,0,0,0,0,0,1
[1061770441851842560],opinions_and_criticism,0,0,0,0,0,1
[1062366821939064832],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062386948801728512],emotional_support_and_prayers,0,0,1,0,0,0
[1062420247075061761],opinions_and_criticism,0,0,0,0,0,1
[1062435703097880576],emotional_support_and_prayers,0,0,1,0,0,0
[1062497324876922880],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062507468520124416],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062604992249520128],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062668804029845505],affected_individuals_and_help,1,0,0,0,0,0
[1062691066061774848],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1062695205126791168],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1062695906426798080],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1062696447190224896],opinions_and_criticism,0,0,0,0,0,1
[1062700302284087297],emotional_support_and_prayers,0,0,1,0,0,0
[1062702263779635200],opinions_and_criticism,0,0,0,0,0,1
[1062702633209737223],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062706320472768512],irrelevant,0,0,0,0,1,0
[1062706332338479104],opinions_and_criticism,0,0,0,0,0,1
[1062709175506137088],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1062715275491962880],opinions_and_criticism,0,0,0,0,0,1
[1062716354732511232],emotional_support_and_prayers,0,0,1,0,0,0
[1062718770479656961],emotional_support_and_prayers,0,0,1,0,0,0
[1062723965511180288],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062724110306938880],affected_individuals_and_help infrastructure_and_utilities_damage,1,0,0,1,0,0
[1062725660433698816],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062726449495449601],emotional_support_and_prayers,0,0,1,0,0,0
[1062727452752035840],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062728432142950400],opinions_and_criticism,0,0,0,0,0,1
[1062728656563396608],emotional_support_and_prayers,0,0,1,0,0,0
[1062731842317631488],irrelevant,0,0,0,0,1,0
[1062731847732547591],opinions_and_criticism,0,0,0,0,0,1
[1062732088745574400],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1062732901496877058],irrelevant,0,0,0,0,1,0
[1062733935925432321],irrelevant,0,0,0,0,1,0
[1062734335382618112],opinions_and_criticism,0,0,0,0,0,1
[1062735854932779008],irrelevant,0,0,0,0,1,0
[1062737882685825024],irrelevant,0,0,0,0,1,0
[1062740346285842433],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062741052979847168],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062742395790520320],emotional_support_and_prayers,0,0,1,0,0,0
[1062743139629305857],emotional_support_and_prayers,0,0,1,0,0,0
[1062748331393409024],emotional_support_and_prayers,0,0,1,0,0,0
[1062748632133320709],affected_individuals_and_help,1,0,0,0,0,0
[1062748858080550919],emotional_support_and_prayers,0,0,1,0,0,0
[1062752143176818689],emotional_support_and_prayers,0,0,1,0,0,0
[1062754457761529858],irrelevant,0,0,0,0,1,0
[1062758498071728129],emotional_support_and_prayers,0,0,1,0,0,0
[1062759649961803776],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062761193897713664],emotional_support_and_prayers,0,0,1,0,0,0
[1062762111804366850],affected_individuals_and_help,1,0,0,0,0,0
[1062764378213232640],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062773845675909126],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062775908396949509],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062777616657199105],opinions_and_criticism,0,0,0,0,0,1
[1062780402325168131],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062787870744817666],opinions_and_criticism,0,0,0,0,0,1
[1062788707470766087],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062788986463285250],opinions_and_criticism,0,0,0,0,0,1
[1062789834207608838],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1062797755255537665],emotional_support_and_prayers,0,0,1,0,0,0
[1062798867161333760],emotional_support_and_prayers,0,0,1,0,0,0
[1062800437827510274],emotional_support_and_prayers,0,0,1,0,0,0
[1062800666962378753],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062805281367867397],emotional_support_and_prayers,0,0,1,0,0,0
[1062806505362202629],emotional_support_and_prayers,0,0,1,0,0,0
[1062807323842895872],emotional_support_and_prayers,0,0,1,0,0,0
[1062807721714561024],emotional_support_and_prayers,0,0,1,0,0,0
[1062808026334273540],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1062808089706016768],emotional_support_and_prayers,0,0,1,0,0,0
[1062808108009955333],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1062809689187065862],emotional_support_and_prayers,0,0,1,0,0,0
[1062811030399737858],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1062819629201063936],irrelevant,0,0,0,0,1,0
[1062823729170997254],emotional_support_and_prayers,0,0,1,0,0,0
[1062824889621590017],affected_individuals_and_help,1,0,0,0,0,0
[1062825694584016902],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1062827100439240705],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1062827340902924288],affected_individuals_and_help,1,0,0,0,0,0
[1062828571457134593],affected_individuals_and_help,1,0,0,0,0,0
[1062829220383088641],opinions_and_criticism,0,0,0,0,0,1
[1062833377999491074],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1062834986905227265],affected_individuals_and_help,1,0,0,0,0,0
[1062835472337199104],emotional_support_and_prayers,0,0,1,0,0,0
[1062835528117174272],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1062836717500186624],opinions_and_criticism,0,0,0,0,0,1
[1062838507205550080],emotional_support_and_prayers,0,0,1,0,0,0
[1062842311577649153],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062881665155059713],emotional_support_and_prayers,0,0,1,0,0,0
[1062900545881587713],emotional_support_and_prayers,0,0,1,0,0,0
[1062902373612429312],opinions_and_criticism,0,0,0,0,0,1
[1062903248582033410],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1062903636173512704],opinions_and_criticism,0,0,0,0,0,1
[1062904913221615616],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062906327289266176],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1062990291450413056],opinions_and_criticism,0,0,0,0,0,1
[1063017424235229185],irrelevant,0,0,0,0,1,0
[1063018027338350592],opinions_and_criticism,0,0,0,0,0,1
[1063019026048266240],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063087435775643648],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1063097314225635329],opinions_and_criticism,0,0,0,0,0,1
[1063106303898333184],affected_individuals_and_help,1,0,0,0,0,0
[1063109872017985536],opinions_and_criticism,0,0,0,0,0,1
[1063120839795720192],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063171116259254273],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1063179220770267137],opinions_and_criticism,0,0,0,0,0,1
[1063181118298578945],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063183563296817153],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1063224421077405698],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063240001792692224],emotional_support_and_prayers,0,0,1,0,0,0
[1063268079793303553],opinions_and_criticism,0,0,0,0,0,1
[1063275529531469825],emotional_support_and_prayers,0,0,1,0,0,0
[1063275718933704704],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063281078012653568],emotional_support_and_prayers,0,0,1,0,0,0
[1063307345575493632],opinions_and_criticism,0,0,0,0,0,1
[1063313210286075904],emotional_support_and_prayers,0,0,1,0,0,0
[1063318800995622912],emotional_support_and_prayers,0,0,1,0,0,0
[1063335726559961090],opinions_and_criticism,0,0,0,0,0,1
[1063346888836038656],opinions_and_criticism,0,0,0,0,0,1
[1063353354175291393],emotional_support_and_prayers,0,0,1,0,0,0
[1063357719229411328],affected_individuals_and_help,1,0,0,0,0,0
[1063360931600760833],emotional_support_and_prayers,0,0,1,0,0,0
[1063362110250512386],emotional_support_and_prayers,0,0,1,0,0,0
[1063365003158478848],opinions_and_criticism,0,0,0,0,0,1
[1063382967542788097],emotional_support_and_prayers,0,0,1,0,0,0
[1063383916260859909],emotional_support_and_prayers,0,0,1,0,0,0
[1063388825572003840],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063389375424278530],opinions_and_criticism,0,0,0,0,0,1
[1063390476458430465],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063390633778442240],emotional_support_and_prayers,0,0,1,0,0,0
[1063390874191781888],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063391180451397632],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063391838843936769],opinions_and_criticism,0,0,0,0,0,1
[1063392389203673089],opinions_and_criticism,0,0,0,0,0,1
[1063392563074338816],opinions_and_criticism,0,0,0,0,0,1
[1063393286646374401],opinions_and_criticism,0,0,0,0,0,1
[1063394188056764421],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063394371708571648],opinions_and_criticism,0,0,0,0,0,1
[1063394507457204225],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1063397837050953728],opinions_and_criticism,0,0,0,0,0,1
[1063399974820618240],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063404992298651648],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063409393897750528],emotional_support_and_prayers,0,0,1,0,0,0
[1063410832036499457],emotional_support_and_prayers,0,0,1,0,0,0
[1063432765511778305],emotional_support_and_prayers,0,0,1,0,0,0
[1063438942660427776],opinions_and_criticism,0,0,0,0,0,1
[1063442300536348672],irrelevant,0,0,0,0,1,0
[1063443793175826438],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063443831838912515],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1063444984479789057],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1063446183232839680],emotional_support_and_prayers,0,0,1,0,0,0
[1063451355707252739],opinions_and_criticism,0,0,0,0,0,1
[1063455797898870787],irrelevant,0,0,0,0,1,0
[1063456023820861440],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063459261504790529],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063462136016510976],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063464020664115200],irrelevant,0,0,0,0,1,0
[1063468124882829313],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1063473702493409280],opinions_and_criticism,0,0,0,0,0,1
[1063477928820965376],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063479994138222596],opinions_and_criticism,0,0,0,0,0,1
[1063480415279812608],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1063481101698650112],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063483152193257482],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063483846950301696],infrastructure_and_utilities_damage opinions_and_criticism,0,0,0,1,0,1
[1063483975522533376],infrastructure_and_utilities_damage opinions_and_criticism,0,0,0,1,0,1
[1063485461216354309],affected_individuals_and_help,1,0,0,0,0,0
