ID,Information type,affected_individuals_and_help,caution_advice_and_crisis_updates,emotional_support_and_prayers,infrastructure_and_utilities_damage,irrelevant,opinions_and_criticism
[1061262469149134853],opinions_and_criticism,0,0,0,0,0,1
[1061263005911040003],irrelevant,0,0,0,0,1,0
[1061263434652807168],irrelevant,0,0,0,0,1,0
[1061263680174727168],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061263814132416512],opinions_and_criticism,0,0,0,0,0,1
[1061264466233516032],emotional_support_and_prayers,0,0,1,0,0,0
[1061264733133783042],affected_individuals_and_help,1,0,0,0,0,0
[1061264837383217152],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061264877459779586],affected_individuals_and_help,1,0,0,0,0,0
[1061265224127389697],opinions_and_criticism,0,0,0,0,0,1
[1061265410547507200],irrelevant,0,0,0,0,1,0
[1061265565703159808],irrelevant,0,0,0,0,1,0
[1061265741163438081],affected_individuals_and_help,1,0,0,0,0,0
[1061266817975500802],emotional_support_and_prayers,0,0,1,0,0,0
[1061267282167562246],affected_individuals_and_help,1,0,0,0,0,0
[1061267595310055428],emotional_support_and_prayers,0,0,1,0,0,0
[1061268036110426113],emotional_support_and_prayers,0,0,1,0,0,0
[1061268332773548032],emotional_support_and_prayers,0,0,1,0,0,0
[1061268472582365184],emotional_support_and_prayers,0,0,1,0,0,0
[1061268583572033536],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061269057071181825],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061269087798681600],affected_individuals_and_help,1,0,0,0,0,0
[1061269488769949697],emotional_support_and_prayers,0,0,1,0,0,0
[1061269669871529986],opinions_and_criticism,0,0,0,0,0,1
[1061269786464804867],affected_individuals_and_help,1,0,0,0,0,0
[1061270002324697089],emotional_support_and_prayers,0,0,1,0,0,0
[1061270448627945472],opinions_and_criticism,0,0,0,0,0,1
[1061270486166966273],affected_individuals_and_help,1,0,0,0,0,0
[1061270895581388800],opinions_and_criticism,0,0,0,0,0,1
[1061271912540786688],emotional_support_and_prayers,0,0,1,0,0,0
[1061272009106173954],affected_individuals_and_help,1,0,0,0,0,0
[1061272201746362374],opinions_and_criticism,0,0,0,0,0,1
[1061272211762434049],opinions_and_criticism,0,0,0,0,0,1
[1061272359066308608],opinions_and_criticism,0,0,0,0,0,1
[1061272410069102593],affected_individuals_and_help,1,0,0,0,0,0
[1061272799942193152],opinions_and_criticism,0,0,0,0,0,1
[1061273133548781568],emotional_support_and_prayers,0,0,1,0,0,0
[1061273182848643072],opinions_and_criticism,0,0,0,0,0,1
[1061275112136155136],affected_individuals_and_help,1,0,0,0,0,0
[1061275223377543170],opinions_and_criticism,0,0,0,0,0,1
[1061275289718808577],opinions_and_criticism,0,0,0,0,0,1
[1061275420203671552],caution_advice_and_crisis_updates opinions_and_criticism,0,1,0,0,0,1
[1061275863499579392],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061276408339668992],affected_individuals_and_help,1,0,0,0,0,0
[1061277824198365184],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061278074094972929],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061278583115710464],emotional_support_and_prayers,0,0,1,0,0,0
[1061278617072738304],opinions_and_criticism,0,0,0,0,0,1
[1061278809360662528],irrelevant,0,0,0,0,1,0
[1061279569188216832],emotional_support_and_prayers,0,0,1,0,0,0
[1061279630768947200],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061280133431070720],affected_individuals_and_help,1,0,0,0,0,0
[1061280353418125312],irrelevant,0,0,0,0,1,0
[1061280392878215168],irrelevant,0,0,0,0,1,0
[1061281872641249281],affected_individuals_and_help,1,0,0,0,0,0
[1061282167618187264],affected_individuals_and_help,1,0,0,0,0,0
[1061283407630602240],irrelevant,0,0,0,0,1,0
[1061283450609696768],affected_individuals_and_help caution_advice_and_crisis_updates,1,1,0,0,0,0
[1061283586228281349],affected_individuals_and_help,1,0,0,0,0,0
[1061284497050755075],opinions_and_criticism,0,0,0,0,0,1
[1061285254303023104],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061285950922412033],irrelevant,0,0,0,0,1,0
[1061287130855604225],opinions_and_criticism,0,0,0,0,0,1
[1061288027681705984],emotional_support_and_prayers,0,0,1,0,0,0
[1061288373745262592],affected_individuals_and_help caution_advice_and_crisis_updates,1,1,0,0,0,0
[1061288382771482624],opinions_and_criticism,0,0,0,0,0,1
[1061288455425220611],opinions_and_criticism,0,0,0,0,0,1
[1061288573557706752],irrelevant,0,0,0,0,1,0
[1061288616473837568],affected_individuals_and_help,1,0,0,0,0,0
[1061289064396177410],irrelevant,0,0,0,0,1,0
[1061289656485060614],emotional_support_and_prayers,0,0,1,0,0,0
[1061290034412863488],emotional_support_and_prayers,0,0,1,0,0,0
[1061290380036071425],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061290459530739712],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1061290842261020672],opinions_and_criticism,0,0,0,0,0,1
[1061290911215378432],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061291313612681216],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061291788558729216],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061291836705304576],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061293283513655297],irrelevant,0,0,0,0,1,0
[1061293991516405762],opinions_and_criticism,0,0,0,0,0,1
[1061294016908664834],opinions_and_criticism,0,0,0,0,0,1
[1061294352612450304],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061294677519986688],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061294698705420288],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061295087454425088],irrelevant,0,0,0,0,1,0
[1061295642721574914],opinions_and_criticism,0,0,0,0,0,1
[1061295686405292032],opinions_and_criticism,0,0,0,0,0,1
[1061295742348865538],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061295775718748165],emotional_support_and_prayers,0,0,1,0,0,0
[1061295892756680705],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061295949946019845],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061296122403143683],opinions_and_criticism,0,0,0,0,0,1
[1061296410262421505],emotional_support_and_prayers,0,0,1,0,0,0
[1061296538314592256],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061296552084430849],affected_individuals_and_help,1,0,0,0,0,0
[1061296916359725056],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061297004259799040],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061297312725643264],affected_individuals_and_help,1,0,0,0,0,0
[1061297478220308480],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061298057537576960],emotional_support_and_prayers,0,0,1,0,0,0
[1061299576991301632],irrelevant,0,0,0,0,1,0
[1061300096330055680],affected_individuals_and_help,1,0,0,0,0,0
[1061300238999318528],affected_individuals_and_help,1,0,0,0,0,0
[1061300431366819842],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061300488719753218],affected_individuals_and_help,1,0,0,0,0,0
[1061300597662605313],opinions_and_criticism,0,0,0,0,0,1
[1061300896825569282],emotional_support_and_prayers,0,0,1,0,0,0
[1061300997727891458],affected_individuals_and_help,1,0,0,0,0,0
[1061301487404490784],affected_individuals_and_help,1,0,0,0,0,0
[1061301666178367488],opinions_and_criticism,0,0,0,0,0,1
[1061301828518928384],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061302224888971264],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061302376974467072],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1061302859495624704],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061303016765247488],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061303025678073856],irrelevant,0,0,0,0,1,0
[1061303180552757250],emotional_support_and_prayers,0,0,1,0,0,0
[1061303197292285953],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061303869190356993],opinions_and_criticism,0,0,0,0,0,1
[1061304122174066688],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061304691836051457],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061305176127086598],emotional_support_and_prayers,0,0,1,0,0,0
[1061306106859929600],opinions_and_criticism,0,0,0,0,0,1
[1061306539410186240],emotional_support_and_prayers,0,0,1,0,0,0
[1061306855538987008],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061306885649981440],emotional_support_and_prayers,0,0,1,0,0,0
[1061307257311424512],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061307502594265092],opinions_and_criticism,0,0,0,0,0,1
[1061307551889940480],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061307944883642370],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061307952445997056],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061307955461742592],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061308643562479616],affected_individuals_and_help,1,0,0,0,0,0
[1061309281096683520],opinions_and_criticism,0,0,0,0,0,1
[1061309443009331200],opinions_and_criticism,0,0,0,0,0,1
[1061309490778247170],emotional_support_and_prayers,0,0,1,0,0,0
[1061310080828747776],emotional_support_and_prayers,0,0,1,0,0,0
[1061310337998315521],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061310951113273345],irrelevant,0,0,0,0,1,0
[1061311430874488832],affected_individuals_and_help,1,0,0,0,0,0
[1061312399465156611],affected_individuals_and_help,1,0,0,0,0,0
[1061313045396443136],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061315993199349766],affected_individuals_and_help,1,0,0,0,0,0
[1061316270208020480],affected_individuals_and_help,1,0,0,0,0,0
[1061316380547604481],affected_individuals_and_help,1,0,0,0,0,0
[1061316723004071937],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061316787315335174],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061316900125396997],opinions_and_criticism,0,0,0,0,0,1
[1061316988126068736],emotional_support_and_prayers,0,0,1,0,0,0
[1061317113481179138],emotional_support_and_prayers,0,0,1,0,0,0
[1061317134385594371],affected_individuals_and_help,1,0,0,0,0,0
[1061317247619219456],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061317406893752323],emotional_support_and_prayers,0,0,1,0,0,0
[1061317420919459840],affected_individuals_and_help,1,0,0,0,0,0
[1061317834473660417],affected_individuals_and_help,1,0,0,0,0,0
[1061318186245808129],affected_individuals_and_help,1,0,0,0,0,0
[1061318548281327616],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1061318696084344832],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061318919057821696],opinions_and_criticism,0,0,0,0,0,1
[1061319259878506496],irrelevant,0,0,0,0,1,0
[1061319305160286208],opinions_and_criticism,0,0,0,0,0,1
[1061320775268032512],opinions_and_criticism,0,0,0,0,0,1
[1061320958483595264],emotional_support_and_prayers,0,0,1,0,0,0
[1061321100951461890],irrelevant,0,0,0,0,1,0
[1061321222070386688],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1061321457240891393],emotional_support_and_prayers,0,0,1,0,0,0
[1061321594650402817],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061321787676524544],affected_individuals_and_help,1,0,0,0,0,0
[1061322322362187776],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1061322456097538048],irrelevant,0,0,0,0,1,0
[1061322503929372673],opinions_and_criticism,0,0,0,0,0,1
[1061322808251334661],emotional_support_and_prayers,0,0,1,0,0,0
[1061323145506885636],opinions_and_criticism,0,0,0,0,0,1
[1061323468313112581],opinions_and_criticism,0,0,0,0,0,1
[1061323558356422656],affected_individuals_and_help,1,0,0,0,0,0
[1061324125451497472],opinions_and_criticism,0,0,0,0,0,1
[1061324539068583936],opinions_and_criticism,0,0,0,0,0,1
[1061324833848463362],affected_individuals_and_help,1,0,0,0,0,0
[1061325028149600257],opinions_and_criticism,0,0,0,0,0,1
[1061325193036075008],opinions_and_criticism,0,0,0,0,0,1
[1061325539938422784],opinions_and_criticism,0,0,0,0,0,1
[1061325865756319744],opinions_and_criticism,0,0,0,0,0,1
[1061326088289312768],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061326201178996737],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061327183749308416],opinions_and_criticism,0,0,0,0,0,1
[1061327876602150912],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061329964480520192],emotional_support_and_prayers,0,0,1,0,0,0
[1061330306295365632],opinions_and_criticism,0,0,0,0,0,1
[1061330572025516032],opinions_and_criticism,0,0,0,0,0,1
[1061330704544550912],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061330997755723776],opinions_and_criticism,0,0,0,0,0,1
[1061331087551590400],irrelevant,0,0,0,0,1,0
[1061331284411273216],opinions_and_criticism,0,0,0,0,0,1
[1061331785706078208],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061331989977010182],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061332063104712713],opinions_and_criticism,0,0,0,0,0,1
[1061332482459688962],opinions_and_criticism,0,0,0,0,0,1
[1061332604702601216],opinions_and_criticism,0,0,0,0,0,1
[1061335129652641792],affected_individuals_and_help,1,0,0,0,0,0
[1061335547094933505],affected_individuals_and_help,1,0,0,0,0,0
[1061335570713063427],irrelevant,0,0,0,0,1,0
[1061335608981893126],opinions_and_criticism,0,0,0,0,0,1
[1061335714036703232],opinions_and_criticism,0,0,0,0,0,1
[1061336112701030400],irrelevant,0,0,0,0,1,0
[1061336230313504768],caution_advice_and_crisis_updates opinions_and_criticism,0,1,0,0,0,1
[1061336292296933381],opinions_and_criticism,0,0,0,0,0,1
[1061337280986693632],affected_individuals_and_help,1,0,0,0,0,0
[1061337667693146113],opinions_and_criticism,0,0,0,0,0,1
[1061337854838628354],opinions_and_criticism,0,0,0,0,0,1
[1061337999877832705],emotional_support_and_prayers,0,0,1,0,0,0
[1061338089283612673],opinions_and_criticism,0,0,0,0,0,1
[1061339019429269509],opinions_and_criticism,0,0,0,0,0,1
[1061339761451941888],affected_individuals_and_help,1,0,0,0,0,0
[1061339798709919744],affected_individuals_and_help,1,0,0,0,0,0
[1061341132880297987],emotional_support_and_prayers,0,0,1,0,0,0
[1061341235401625600],emotional_support_and_prayers,0,0,1,0,0,0
[1061341661614215168],emotional_support_and_prayers,0,0,1,0,0,0
[1061342223462293504],affected_individuals_and_help,1,0,0,0,0,0
[1061343108657569792],opinions_and_criticism,0,0,0,0,0,1
[1061344425471889408],opinions_and_criticism,0,0,0,0,0,1
[1061344526336475136],opinions_and_criticism,0,0,0,0,0,1
[1061344714509705216],irrelevant,0,0,0,0,1,0
[1061344775192920065],affected_individuals_and_help,1,0,0,0,0,0
[1061345159642664960],affected_individuals_and_help,1,0,0,0,0,0
[1061345365436391424],opinions_and_criticism,0,0,0,0,0,1
[1061346884617428993],opinions_and_criticism,0,0,0,0,0,1
[1061347548257026048],emotional_support_and_prayers,0,0,1,0,0,0
[1061347838284779520],opinions_and_criticism,0,0,0,0,0,1
[1061347982312914944],opinions_and_criticism,0,0,0,0,0,1
[1061348366133669888],opinions_and_criticism,0,0,0,0,0,1
[1061348602772185089],opinions_and_criticism,0,0,0,0,0,1
[1061348923686772736],affected_individuals_and_help,1,0,0,0,0,0
[1061349174908776450],opinions_and_criticism,0,0,0,0,0,1
[1061349824220553219],opinions_and_criticism,0,0,0,0,0,1
[1061349928834883584],emotional_support_and_prayers,0,0,1,0,0,0
[1061350057209987072],opinions_and_criticism,0,0,0,0,0,1
[1061352673914556422],opinions_and_criticism,0,0,0,0,0,1
[1061353341320658949],irrelevant,0,0,0,0,1,0
[1061353644929544197],irrelevant,0,0,0,0,1,0
[1061354279435415552],opinions_and_criticism,0,0,0,0,0,1
[1061355565056737280],affected_individuals_and_help,1,0,0,0,0,0
[1061355957991686145],emotional_support_and_prayers,0,0,1,0,0,0
[1061356851093299206],affected_individuals_and_help,1,0,0,0,0,0
[1061358308605546496],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1061359457513299968],emotional_support_and_prayers,0,0,1,0,0,0
[1061361270702661633],emotional_support_and_prayers,0,0,1,0,0,0
[1061361690992754688],emotional_support_and_prayers,0,0,1,0,0,0
[1061363292143304704],emotional_support_and_prayers,0,0,1,0,0,0
[1061363882776780802],emotional_support_and_prayers,0,0,1,0,0,0
[1061365119341473792],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061365226539491330],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1061365386933948417],emotional_support_and_prayers,0,0,1,0,0,0
[1061366117397159936],opinions_and_criticism,0,0,0,0,0,1
[1061366131670290437],emotional_support_and_prayers,0,0,1,0,0,0
[1061367531695472641],opinions_and_criticism,0,0,0,0,0,1
[1061367829113520128],opinions_and_criticism,0,0,0,0,0,1
[1061369154245017600],opinions_and_criticism,0,0,0,0,0,1
[1061370360141111296],opinions_and_criticism,0,0,0,0,0,1
[1061370840107966464],opinions_and_criticism,0,0,0,0,0,1
[1061375615385944065],opinions_and_criticism,0,0,0,0,0,1
[1061378067589931009],opinions_and_criticism,0,0,0,0,0,1
[1061378907608240129],affected_individuals_and_help,1,0,0,0,0,0
[1061380671602651136],affected_individuals_and_help,1,0,0,0,0,0
[1061385517835513856],affected_individuals_and_help,1,0,0,0,0,0
[1061385915271168000],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061389351060410369],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1061395594550431745],emotional_support_and_prayers,0,0,1,0,0,0
[1061399986712309760],opinions_and_criticism,0,0,0,0,0,1
[1061401159418765312],opinions_and_criticism,0,0,0,0,0,1
[1061401271775715330],affected_individuals_and_help,1,0,0,0,0,0
[1061406942915149824],opinions_and_criticism,0,0,0,0,0,1
[1061591397554417664],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061633819231637504],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061635712288768001],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061657100370276352],affected_individuals_and_help,1,0,0,0,0,0
[1061659698749992960],caution_advice_and_crisis_updates opinions_and_criticism,0,1,0,0,0,1
[1061884960670449664],opinions_and_criticism,0,0,0,0,0,1
[1061954250945769472],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061968492465963008],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062061329555558401],irrelevant,0,0,0,0,1,0
[1062061890594111488],affected_individuals_and_help,1,0,0,0,0,0
[1062066535706058753],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062075507301343237],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062198064503549952],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062211203118874625],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062228212833492992],opinions_and_criticism,0,0,0,0,0,1
[1062239129986101248],irrelevant,0,0,0,0,1,0
[1062264363313172480],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1062266843535159296],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062282354658603008],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062291232272121857],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1062312303654244352],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062354346577399811],emotional_support_and_prayers,0,0,1,0,0,0
[1062361240536793088],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062370347134128128],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062378052695547904],affected_individuals_and_help,1,0,0,0,0,0
[1062384405061296128],irrelevant,0,0,0,0,1,0
[1062385176687374336],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062385399811751937],opinions_and_criticism,0,0,0,0,0,1
[1062405274315698176],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062411799042121728],opinions_and_criticism,0,0,0,0,0,1
[1062415471826427904],opinions_and_criticism,0,0,0,0,0,1
[1062443306704101382],emotional_support_and_prayers,0,0,1,0,0,0
[1062488098658021376],irrelevant,0,0,0,0,1,0
[1062599464521818112],opinions_and_criticism,0,0,0,0,0,1
[1062619293295300608],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1062619383594409984],opinions_and_criticism,0,0,0,0,0,1
[1062621035613306880],opinions_and_criticism,0,0,0,0,0,1
[1062622158076211201],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063122758782124032],affected_individuals_and_help,1,0,0,0,0,0
[1063123878162153472],affected_individuals_and_help,1,0,0,0,0,0
[1063126118289604610],affected_individuals_and_help,1,0,0,0,0,0
[1063128088903671808],affected_individuals_and_help,1,0,0,0,0,0
[1063128366793023489],affected_individuals_and_help,1,0,0,0,0,0
[1063135385675554818],affected_individuals_and_help,1,0,0,0,0,0
[1063150738476539909],opinions_and_criticism,0,0,0,0,0,1
[1063352463208660992],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1063750194708312064],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1063784746499608576],opinions_and_criticism,0,0,0,0,0,1
[1064099374236663808],caution_advice_and_crisis_updates,0,1,0,0,0,0
